"","id","original_title","belongs_to_collection","budget","original_language","production_companies","revenue","runtime","famous_count"
"91",184,"Jackie Brown",FALSE,1.2e+07,"English","Paramount Global",39673162,154,7
"92",186,"Lucky Number Slevin",FALSE,2.7e+07,"English","Smaller company",56308881,110,9
"93",187,"Sin City",TRUE,4e+07,"English","Smaller company",158733820,124,18
"94",189,"Sin City: A Dame to Kill For",TRUE,6.5e+07,"English","Paramount Global",39407616,102,17
"95",192,"The Name of the Rose",FALSE,2e+07,"English","Smaller company",77200000,130,4
"96",193,"Star Trek: Generations",TRUE,3.8e+07,"English","Paramount Global",1.2e+08,118,5
"97",194,"Le fabuleux destin d'Amélie Poulain",FALSE,1e+07,"Europe","Smaller company",173921954,122,0
"98",196,"Back to the Future Part III",TRUE,4e+07,"English","NBCUniversal",244527583,118,5
"99",197,"Braveheart",FALSE,7.2e+07,"English","Smaller company",2.1e+08,177,8
"100",199,"Star Trek: First Contact",TRUE,4.6e+07,"English","Paramount Global",1.5e+08,111,6
"101",200,"Star Trek: Insurrection",TRUE,7e+07,"English","Paramount Global",1.18e+08,103,4
"102",201,"Star Trek: Nemesis",TRUE,6e+07,"English","Paramount Global",67312826,117,5
"103",205,"Hotel Rwanda",FALSE,17500000,"English","Smaller company",3.8e+07,121,5
"104",207,"Dead Poets Society",FALSE,16400000,"English","The Walt Disney Studios",235860116,129,3
"105",214,"Saw III",TRUE,1e+07,"English","Smaller company",163876815,108,2
"106",215,"Saw II",TRUE,4e+06,"English","Smaller company",152925093,92,3
"107",217,"Indiana Jones and the Kingdom of the Crystal Skull",TRUE,1.85e+08,"English","The Walt Disney Studios",786636033,122,6
"108",218,"The Terminator",TRUE,6400000,"English","Smaller company",78371200,108,5
"109",219,"Volver",FALSE,12899867,"Europe","Smaller company",85582407,121,1
"110",226,"Boys Don't Cry",FALSE,2e+06,"English","The Walt Disney Studios",11540607,118,3
"111",227,"The Outsiders",FALSE,1e+07,"English","Smaller company",33697647,91,6
"112",231,"Syriana",FALSE,5e+07,"English","Smaller company",9.4e+07,128,10
"113",232,"Rumble Fish",FALSE,1e+07,"English","NBCUniversal",2494480,94,9
"114",235,"Stand by Me",FALSE,8e+06,"English","Sony Pictures Entertainment",52287414,89,6
"115",236,"Muriel's Wedding",FALSE,3e+06,"English","Smaller company",15119639,106,1
"116",237,"Young Adam",FALSE,6400000,"English","Smaller company",2500000,93,4
"117",241,"Natural Born Killers",FALSE,3.4e+07,"English","The Walt Disney Studios",50282766,119,10
"118",242,"The Godfather: Part III",TRUE,5.4e+07,"English","Paramount Global",136766062,162,4
"119",243,"High Fidelity",FALSE,3e+07,"English","Smaller company",47126295,113,6
"120",245,"About a Boy",FALSE,2.7e+07,"English","NBCUniversal",1.29e+08,101,4
"121",251,"Ghost",FALSE,2.2e+07,"English","Paramount Global",5.05e+08,127,5
"122",254,"King Kong",FALSE,2.07e+08,"English","Smaller company",5.5e+08,187,9
"123",257,"Oliver Twist",FALSE,5e+07,"English","Smaller company",42093706,130,4
"124",268,"Batman",TRUE,3.5e+07,"English","NBCUniversal",411348924,126,6
"125",272,"Batman Begins",TRUE,1.5e+08,"English","Warner Bros. Entertainment",374218673,140,13
"126",274,"The Silence of the Lambs",TRUE,1.9e+07,"English","Smaller company",272742922,119,8
"127",275,"Fargo",FALSE,7e+06,"English","NBCUniversal",60611975,98,6
"128",277,"Underworld",TRUE,2.2e+07,"English","Smaller company",95708457,121,5
"129",278,"The Shawshank Redemption",FALSE,2.5e+07,"English","Warner Bros. Entertainment",28341469,142,11
"130",279,"Amadeus",FALSE,1.8e+07,"English","Warner Bros. Entertainment",51973029,160,4
"131",280,"Terminator 2: Judgment Day",TRUE,1e+08,"English","Smaller company",5.2e+08,137,6
"132",281,"Strange Days",FALSE,4.2e+07,"English","Smaller company",7959291,145,9
"133",285,"Pirates of the Caribbean: At World's End",TRUE,3e+08,"English","The Walt Disney Studios",9.61e+08,169,11
"134",287,"Bull Durham",FALSE,7e+06,"English","Smaller company",50888000,108,3
"135",290,"Barton Fink",FALSE,9e+06,"English","The Walt Disney Studios",6153939,116,8
"136",291,"Riding Giants",FALSE,2600000,"English","Smaller company",3166000,105,0
"137",292,"Dave Chappelle's Block Party",FALSE,3e+06,"English","Smaller company",11718595,100,1
"138",294,"Desert Hearts",FALSE,350000,"English","Smaller company",2400000,96,0
"139",296,"Terminator 3: Rise of the Machines",TRUE,2e+08,"English","Sony Pictures Entertainment",4.35e+08,109,3
"140",297,"Meet Joe Black",FALSE,9e+07,"English","NBCUniversal",142940100,178,5
"141",298,"Ocean's Thirteen",TRUE,8.5e+07,"English","Smaller company",311312624,122,12
"142",300,"La science des rêves",FALSE,6e+06,"Europe","Smaller company",9524340,105,0
"143",302,"Swimming Pool",FALSE,7800000,"English","Smaller company",22441323,102,2
"144",306,"Beverly Hills Cop III",TRUE,5e+07,"English","Paramount Global",119208989,104,3
"145",308,"Broken Flowers",FALSE,1e+07,"English","Smaller company",45742101,105,8
"146",310,"Bruce Almighty",TRUE,8e+07,"English","NBCUniversal",484572835,101,6
"147",313,"Snow Cake",FALSE,1.2e+07,"English","Smaller company",1381665,112,4
"148",314,"Catwoman",FALSE,1e+08,"English","Smaller company",82102379,104,7
"149",319,"True Romance",FALSE,12500000,"English","Smaller company",12281551,120,16
"150",320,"Insomnia",FALSE,4.6e+07,"English","Smaller company",113714830,118,6
"151",321,"Mambo Italiano",FALSE,4361898,"English","Smaller company",3031801,92,1
"152",322,"Mystic River",FALSE,2.5e+07,"English","Smaller company",156822020,138,7
"153",326,"Snakes on a Plane",FALSE,3.3e+07,"English","Warner Bros. Entertainment",62022014,105,5
"154",327,"Brother",FALSE,1.2e+07,"Asia","Smaller company",15250000,114,1
"155",329,"Jurassic Park",TRUE,6.3e+07,"English","NBCUniversal",920100000,127,6
"156",330,"The Lost World: Jurassic Park",TRUE,7.3e+07,"English","NBCUniversal",229074524,129,7
"157",331,"Jurassic Park III",TRUE,9.3e+07,"English","NBCUniversal",368780809,92,6
"158",334,"Magnolia",FALSE,3.7e+07,"English","Warner Bros. Entertainment",48451803,188,13
"159",338,"Good bye, Lenin!",FALSE,4800000,"Europe","Smaller company",79384880,121,1
"160",339,"Night on Earth",FALSE,3500000,"English","Smaller company",2015810,129,2
"161",340,"Everything is Illuminated",FALSE,7e+06,"English","Smaller company",2697930,106,1
"162",345,"Eyes Wide Shut",FALSE,6.5e+07,"English","Smaller company",162091208,159,5
"163",350,"The Devil Wears Prada",FALSE,3.5e+07,"English","The Walt Disney Studios",326551094,109,4
"164",364,"Batman Returns",TRUE,8e+07,"English","NBCUniversal",2.8e+08,126,7
"165",377,"A Nightmare on Elm Street",TRUE,1800000,"English","Warner Bros. Entertainment",25504513,91,4
"166",378,"Raising Arizona",FALSE,6e+06,"English","The Walt Disney Studios",29180280,94,6
"167",379,"Miller's Crossing",FALSE,1.4e+07,"English","The Walt Disney Studios",5080409,115,11
"168",380,"Rain Man",FALSE,2.5e+07,"English","Smaller company",412800000,133,5
"169",387,"Das Boot",FALSE,1.4e+07,"Europe","Smaller company",8.5e+07,149,1
"170",388,"Inside Man",FALSE,4.5e+07,"English","Smaller company",184376254,129,7
"171",392,"Chocolat",FALSE,2.5e+07,"English","Paramount Global",152500343,121,7
"172",393,"Kill Bill: Vol. 2",TRUE,3e+07,"English","Paramount Global",152159461,136,6
"173",395,"AVP: Alien vs. Predator",TRUE,7e+07,"English","Smaller company",171183863,101,4
"174",398,"Capote",FALSE,7e+06,"English","Sony Pictures Entertainment",49084830,114,6
"175",400,"Things to Do in Denver When You're Dead",FALSE,8e+06,"English","Paramount Global",529766,116,7
"176",401,"Garden State",FALSE,2500000,"English","The Walt Disney Studios",26781723,102,6
"177",402,"Basic Instinct",TRUE,4.9e+07,"English","Sony Pictures Entertainment",352927224,127,8
"178",403,"Driving Miss Daisy",FALSE,7500000,"English","Smaller company",145793296,99,2
"179",409,"The English Patient",FALSE,2.7e+07,"English","Paramount Global",231976425,162,6
"180",411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",TRUE,1.8e+08,"English","The Walt Disney Studios",748806957,143,8
"181",414,"Batman Forever",TRUE,1e+08,"English","Warner Bros. Entertainment",336529144,121,9
"182",415,"Batman & Robin",TRUE,1.25e+08,"English","NBCUniversal",238207122,125,7
"183",421,"The Life Aquatic with Steve Zissou",FALSE,5e+07,"English","The Walt Disney Studios",34808403,119,8
"184",423,"The Pianist",FALSE,3.5e+07,"English","Smaller company",120072577,150,2
"185",424,"Schindler's List",FALSE,2.2e+07,"English","NBCUniversal",321365567,195,5
"186",425,"Ice Age",TRUE,5.9e+07,"English","The Walt Disney Studios",383257136,81,7
"187",431,"Cube",TRUE,250000,"English","Smaller company",501818,90,1
"188",435,"The Day After Tomorrow",FALSE,1.25e+08,"English","Smaller company",544272402,124,7
"189",440,"Aliens vs Predator: Requiem",TRUE,4e+07,"English","The Walt Disney Studios",41797066,94,2
"190",441,"Human Nature",FALSE,6e+06,"English","Warner Bros. Entertainment",705308,96,5
"191",442,"Populärmusik från Vittula",FALSE,2224000,"Europe","Smaller company",2.8e+07,100,0
"192",451,"Leaving Las Vegas",FALSE,3600000,"English","Smaller company",49800000,112,5
"193",452,"Idioterne",TRUE,2500000,"Europe","Smaller company",7235,117,0
"194",453,"A Beautiful Mind",FALSE,6e+07,"English","Smaller company",313542341,135,8
"195",454,"Romeo + Juliet",FALSE,14500000,"English","Smaller company",147298761,120,11
"196",455,"Bend It Like Beckham",FALSE,3500159,"English","The Walt Disney Studios",76578641,112,3
"197",462,"Erin Brockovich",FALSE,5.2e+07,"English","Smaller company",256271286,131,4
"198",470,"21 Grams",FALSE,2e+07,"English","Smaller company",60427839,124,10
"199",473,"Pi",FALSE,60000,"English","Smaller company",3221152,84,1
"200",476,"Drugstore Cowboy",FALSE,2500000,"English","Smaller company",4729352,100,4
"201",479,"Shaft",TRUE,4.6e+07,"English","Paramount Global",107196498,99,6
"202",483,"Wild at Heart",FALSE,9500000,"English","Smaller company",14560247,124,8
"203",489,"Good Will Hunting",FALSE,1e+07,"English","Paramount Global",225933435,126,7
"204",492,"Being John Malkovich",FALSE,1.3e+07,"English","Smaller company",22863596,112,13
"205",496,"Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan",FALSE,1.8e+07,"English","The Walt Disney Studios",261572744,82,1
"206",497,"The Green Mile",FALSE,6e+07,"English","Warner Bros. Entertainment",284600000,189,14
"207",500,"Reservoir Dogs",FALSE,1200000,"English","Smaller company",14661007,99,6
"208",503,"Poseidon",FALSE,1.6e+08,"English","Smaller company",181674817,99,5
"209",504,"Monster",FALSE,8e+06,"English","Smaller company",60378584,110,5
"210",505,"Johnny Handsome",FALSE,2e+07,"English","Smaller company",7237794,94,6
"211",507,"Killing Zoe",FALSE,1500000,"English","Smaller company",418961,96,1
"212",508,"Love Actually",FALSE,4e+07,"English","NBCUniversal",244931766,135,16
"213",509,"Notting Hill",FALSE,4.2e+07,"English","Smaller company",363889678,124,6
"214",512,"Scoop",FALSE,4e+06,"English","Smaller company",31584901,96,7
"215",522,"Ed Wood",FALSE,1.8e+07,"English","The Walt Disney Studios",5887457,127,9
"216",524,"Casino",FALSE,5.2e+07,"English","NBCUniversal",116112375,178,7
"217",525,"The Blues Brothers",TRUE,2.7e+07,"English","NBCUniversal",115229890,133,5
"218",526,"Ladyhawke",FALSE,2e+07,"English","The Walt Disney Studios",18432000,121,4
"219",533,"The Curse of the Were-Rabbit",TRUE,3e+07,"English","Smaller company",192452832,85,2
"220",534,"Terminator Salvation",TRUE,2e+08,"English","Sony Pictures Entertainment",371353001,115,8
"221",535,"Flashdance",FALSE,4e+06,"English","Paramount Global",92921203,95,0
"222",544,"There's Something About Mary",FALSE,2.3e+07,"English","The Walt Disney Studios",369884651,119,10
"223",546,"Transamerica",FALSE,1e+06,"English","Smaller company",13350369,103,1
"224",547,"The Horse Whisperer",FALSE,6e+07,"English","Smaller company",186883563,170,7
"225",549,"Basquiat",FALSE,2962051,"English","Paramount Global",3011195,108,9
"226",550,"Fight Club",FALSE,6.3e+07,"English","The Walt Disney Studios",100853753,139,9
"227",553,"Dogville",TRUE,1e+07,"Europe","Smaller company",16680836,178,11
"228",557,"Spider-Man",TRUE,1.39e+08,"English","Sony Pictures Entertainment",821708551,121,13
"229",558,"Spider-Man 2",TRUE,2e+08,"English","Sony Pictures Entertainment",783766341,127,14
"230",559,"Spider-Man 3",TRUE,2.58e+08,"English","Sony Pictures Entertainment",890871626,139,16
"231",561,"Constantine",TRUE,1e+08,"English","Smaller company",230884728,121,10
"232",562,"Die Hard",TRUE,2.8e+07,"English","The Walt Disney Studios",140767956,131,5
"233",563,"Starship Troopers",TRUE,1.05e+08,"English","Sony Pictures Entertainment",121214377,129,6
"234",564,"The Mummy",TRUE,8e+07,"English","NBCUniversal",415885488,124,4
"235",565,"The Ring",TRUE,4.8e+07,"English","Warner Bros. Entertainment",249348933,115,3
"236",568,"Apollo 13",FALSE,5.2e+07,"English","Smaller company",355237933,140,9
"237",577,"To Die For",FALSE,2e+07,"English","Smaller company",21284514,106,9
"238",580,"Jaws: The Revenge",TRUE,2.3e+07,"English","NBCUniversal",51881013,89,2
"239",581,"Dances with Wolves",FALSE,2.2e+07,"English","Smaller company",424208848,181,3
"240",582,"Das Leben der Anderen",FALSE,2e+06,"Europe","Smaller company",7e+07,137,0
"241",584,"2 Fast 2 Furious",TRUE,7.6e+07,"English","Smaller company",236350661,107,9
"242",585,"Monsters, Inc.",TRUE,1.15e+08,"English","The Walt Disney Studios",562816256,92,12
"243",586,"Wag the Dog",FALSE,1.5e+07,"English","Warner Bros. Entertainment",64256513,97,8
"244",587,"Big Fish",FALSE,7e+07,"English","Sony Pictures Entertainment",122919055,125,9
"245",588,"Silent Hill",TRUE,5e+07,"English","Smaller company",97607453,125,3
"246",590,"The Hours",FALSE,2.5e+07,"English","Paramount Global",41597830,114,10
"247",591,"The Da Vinci Code",TRUE,1.25e+08,"English","Sony Pictures Entertainment",767820459,149,6
"248",594,"The Terminal",FALSE,6e+07,"English","Warner Bros. Entertainment",219417255,128,7
"249",597,"Titanic",FALSE,2e+08,"English","Paramount Global",1845034188,194,11
"250",598,"Cidade de Deus",FALSE,3300000,"Europe","Smaller company",30641770,130,1
"251",600,"Full Metal Jacket",FALSE,1.7e+07,"English","Smaller company",46357676,116,4
"252",601,"E.T. the Extra-Terrestrial",FALSE,10500000,"English","NBCUniversal",792965326,115,1
"253",602,"Independence Day",TRUE,7.5e+07,"English","The Walt Disney Studios",816969268,145,10
"254",603,"The Matrix",TRUE,6.3e+07,"English","Smaller company",463517383,136,5
"255",604,"The Matrix Reloaded",TRUE,1.5e+08,"English","Smaller company",738599701,138,9
"256",605,"The Matrix Revolutions",TRUE,1.5e+08,"English","Smaller company",424988211,129,10
"257",606,"Out of Africa",FALSE,3.1e+07,"English","NBCUniversal",128499205,161,3
"258",607,"Men in Black",TRUE,9e+07,"English","Smaller company",589390539,98,9
"259",608,"Men in Black II",TRUE,1.4e+08,"English","Sony Pictures Entertainment",441818803,88,11
"260",609,"Poltergeist",TRUE,10700000,"English","Smaller company",122200000,114,1
"261",612,"Munich",FALSE,7e+07,"English","Warner Bros. Entertainment",130358911,164,4
"262",613,"Der Untergang",FALSE,18339750,"Europe","Smaller company",92180910,156,1
"263",615,"The Passion of the Christ",FALSE,3e+07,"English","Smaller company",611899420,127,2
"264",616,"The Last Samurai",FALSE,1.4e+08,"English","Smaller company",456758981,154,6
"265",617,"Wild Things",TRUE,2e+07,"English","Smaller company",67200000,108,5
"266",619,"The Bodyguard",FALSE,2.5e+07,"English","Smaller company",411006740,129,5
"267",620,"Ghostbusters",TRUE,3e+07,"English","Sony Pictures Entertainment",295212467,107,7
"268",622,"The Ninth Gate",FALSE,3.8e+07,"English","Smaller company",58401898,133,3
"269",623,"A Fish Called Wanda",FALSE,7500000,"English","Smaller company",62493712,108,4
"270",625,"The Killing Fields",FALSE,14400000,"English","Smaller company",34700291,141,3
"271",627,"Trainspotting",TRUE,4e+06,"English","Paramount Global",16491080,93,6
"272",628,"Interview with the Vampire",TRUE,6e+07,"English","Smaller company",223664608,123,8
"273",629,"The Usual Suspects",FALSE,6e+06,"English","Smaller company",23341568,106,9
"274",634,"Bridget Jones's Diary",TRUE,2.5e+07,"English","Paramount Global",281929795,97,6
"275",635,"Angel Heart",FALSE,1.7e+07,"English","Sony Pictures Entertainment",17185632,113,4
"276",637,"La vita è bella",FALSE,2e+07,"Europe","Paramount Global",229400000,116,0
"277",638,"Lost Highway",FALSE,1.5e+07,"English","Smaller company",3675201,134,6
"278",639,"When Harry Met Sally...",FALSE,1.6e+07,"English","Warner Bros. Entertainment",92823546,96,3
"279",640,"Catch Me If You Can",FALSE,5.2e+07,"English","Smaller company",352114312,141,10
"280",641,"Requiem for a Dream",FALSE,4500000,"English","Smaller company",7390108,102,8
"281",644,"A.I. Artificial Intelligence",FALSE,1e+08,"English","Warner Bros. Entertainment",235926552,146,9
"282",650,"Boyz n the Hood",FALSE,6500000,"English","Sony Pictures Entertainment",57504069,112,7
"283",652,"Troy",FALSE,1.75e+08,"English","Smaller company",497409852,163,10
"284",655,"Paris, Texas",FALSE,1746964,"English","Smaller company",2181987,147,1
"285",663,"Saw IV",TRUE,1e+07,"English","Smaller company",139352633,93,3
"286",664,"Twister",FALSE,9.2e+07,"English","NBCUniversal",494471524,113,5
"287",666,"Central do Brasil",FALSE,2900000,"Europe","Smaller company",5596708,113,0
"288",670,"올드보이",TRUE,3e+06,"Asia","Smaller company",14980005,120,0
"289",671,"Harry Potter and the Philosopher's Stone",TRUE,1.25e+08,"English","Smaller company",976475550,152,13
"290",672,"Harry Potter and the Chamber of Secrets",TRUE,1e+08,"English","Smaller company",876688482,161,16
"291",673,"Harry Potter and the Prisoner of Azkaban",TRUE,1.3e+08,"English","Smaller company",789804554,141,16
"292",674,"Harry Potter and the Goblet of Fire",TRUE,1.5e+08,"English","Smaller company",895921036,157,18
"293",675,"Harry Potter and the Order of the Phoenix",TRUE,1.5e+08,"English","Warner Bros. Entertainment",938212738,138,21
"294",676,"Pearl Harbor",FALSE,1.4e+08,"English","Smaller company",449220945,183,25
"295",679,"Aliens",TRUE,18500000,"English","The Walt Disney Studios",183316455,137,6
"296",680,"Pulp Fiction",FALSE,8e+06,"English","Paramount Global",213928762,154,13
"297",686,"Contact",FALSE,9e+07,"English","Warner Bros. Entertainment",171120329,150,11
"298",687,"Dead Man Walking",FALSE,1.1e+07,"English","Smaller company",39363635,122,12
"299",688,"The Bridges of Madison County",FALSE,2.4e+07,"English","Smaller company",182016617,135,3
"300",693,"Meet the Fockers",TRUE,8e+07,"English","Warner Bros. Entertainment",516642939,115,6
"301",694,"The Shining",FALSE,1.9e+07,"English","Smaller company",44017374,144,1
"302",699,"For Your Eyes Only",TRUE,2.8e+07,"English","Smaller company",195312802,127,1
"303",700,"Octopussy",TRUE,27500000,"English","Smaller company",187500000,131,0
"304",707,"A View to a Kill",TRUE,3e+07,"English","Smaller company",152427960,131,2
"305",708,"The Living Daylights",TRUE,4e+07,"English","Smaller company",191185897,130,2
"306",709,"Licence to Kill",TRUE,3.2e+07,"English","Smaller company",156167015,133,3
"307",710,"GoldenEye",TRUE,5.8e+07,"English","Smaller company",352194034,130,8
"308",711,"Finding Forrester",FALSE,4.3e+07,"English","Smaller company",80049764,136,6
"309",712,"Four Weddings and a Funeral",FALSE,6e+06,"English","Smaller company",254700832,117,5
"310",713,"The Piano",FALSE,7e+06,"English","Smaller company",116700000,121,5
"311",714,"Tomorrow Never Dies",TRUE,1.1e+08,"English","Smaller company",333011068,119,9
"312",744,"Top Gun",FALSE,1.5e+07,"English","Paramount Global",356830601,110,6
"313",745,"The Sixth Sense",FALSE,4e+07,"English","Warner Bros. Entertainment",672806292,107,3
"314",746,"The Last Emperor",FALSE,2.3e+07,"English","Sony Pictures Entertainment",43984230,163,1
"315",747,"Shaun of the Dead",FALSE,4e+06,"English","NBCUniversal",30039392,99,5
"316",752,"V for Vendetta",FALSE,5.4e+07,"English","Smaller company",132511035,132,7
"317",754,"Face/Off",FALSE,8e+07,"English","Paramount Global",245676146,138,8
"318",755,"From Dusk Till Dawn",TRUE,1.9e+07,"English","Smaller company",25836616,108,10
"319",763,"Braindead",FALSE,3e+06,"English","Smaller company",242623,104,0
"320",764,"The Evil Dead",TRUE,350000,"English","Smaller company",29400000,85,1
"321",765,"Evil Dead II",TRUE,3600000,"English","Smaller company",5923044,84,2
"322",767,"Harry Potter and the Half-Blood Prince",TRUE,2.5e+08,"English","Warner Bros. Entertainment",933959197,153,16
"323",768,"From Hell",FALSE,3.5e+07,"English","The Walt Disney Studios",74558115,122,7
"324",769,"GoodFellas",FALSE,2.5e+07,"English","Smaller company",46836394,145,12
"325",771,"Home Alone",TRUE,1.8e+07,"English","The Walt Disney Studios",476684675,103,6
"326",772,"Home Alone 2: Lost in New York",TRUE,1.8e+07,"English","The Walt Disney Studios",358991681,120,6
"327",773,"Little Miss Sunshine",FALSE,8e+06,"English","The Walt Disney Studios",100523181,102,11
"328",782,"Gattaca",FALSE,3.6e+07,"English","Sony Pictures Entertainment",12532777,106,6
"329",783,"Gandhi",FALSE,2.2e+07,"English","Sony Pictures Entertainment",77737889,191,9
"330",786,"Almost Famous",FALSE,6e+07,"English","Sony Pictures Entertainment",47383689,122,11
"331",787,"Mr. & Mrs. Smith",FALSE,1.1e+08,"English","Smaller company",478207520,120,7
"332",788,"Mrs. Doubtfire",FALSE,2.5e+07,"English","The Walt Disney Studios",441286195,125,4
"333",790,"The Fog",FALSE,1e+06,"English","Smaller company",21378361,89,2
"334",791,"The Fog",FALSE,1.8e+07,"English","Smaller company",46201432,100,3
"335",792,"Platoon",FALSE,6e+06,"English","Smaller company",138530565,120,10
"336",793,"Blue Velvet",FALSE,6e+06,"English","Smaller company",8551228,120,5
"337",795,"City of Angels",FALSE,5.5e+07,"English","Smaller company",198685114,114,4
"338",796,"Cruel Intentions",TRUE,10500000,"English","Sony Pictures Entertainment",75902208,97,5
"339",801,"Good Morning, Vietnam",FALSE,1.3e+07,"English","Smaller company",123922370,121,4
"340",806,"The Omen",FALSE,2.5e+07,"English","The Walt Disney Studios",119188334,110,5
"341",807,"Se7en",FALSE,3.3e+07,"English","Warner Bros. Entertainment",327311859,127,15
"342",808,"Shrek",TRUE,6e+07,"English","Warner Bros. Entertainment",484409218,90,9
"343",809,"Shrek 2",TRUE,1.5e+08,"English","Warner Bros. Entertainment",919838758,93,9
"344",810,"Shrek the Third",TRUE,1.6e+08,"English","Warner Bros. Entertainment",798958165,93,16
"345",812,"Aladdin",TRUE,2.8e+07,"English","The Walt Disney Studios",504050219,90,5
"346",813,"Airplane!",TRUE,3500000,"English","Paramount Global",83453539,88,2
"347",814,"An American Werewolf in London",FALSE,1e+07,"English","NBCUniversal",31973249,97,1
"348",816,"Austin Powers: International Man of Mystery",TRUE,16500000,"English","Warner Bros. Entertainment",67683989,94,7
"349",817,"Austin Powers: The Spy Who Shagged Me",TRUE,3.3e+07,"English","Warner Bros. Entertainment",310940086,95,6
"350",818,"Austin Powers in Goldmember",TRUE,6.3e+07,"English","Warner Bros. Entertainment",296655431,94,15
"351",819,"Sleepers",FALSE,4.4e+07,"English","Smaller company",165615285,147,9
"352",820,"JFK",FALSE,4e+07,"English","Smaller company",205405498,189,20
"353",824,"Moulin Rouge!",FALSE,52500000,"English","Smaller company",179213434,127,5
"354",825,"Playing by Heart",FALSE,2e+07,"English","Smaller company",3970078,121,9
"355",834,"Underworld: Evolution",TRUE,5e+07,"English","Smaller company",111340801,106,5
"356",837,"Videodrome",FALSE,5952000,"English","NBCUniversal",2120439,87,1
"357",841,"Dune",FALSE,4e+07,"English","Smaller company",30925690,137,6
"358",844,"2046",TRUE,1.2e+07,"Asia","Smaller company",19271312,129,0
"359",846,"The X Files",TRUE,6.6e+07,"English","The Walt Disney Studios",189198313,121,5
"360",847,"Willow",FALSE,3.5e+07,"English","The Walt Disney Studios",57269863,126,4
"361",848,"Dragonslayer",FALSE,1.8e+07,"English","Paramount Global",14110013,108,0
"362",849,"Krull",FALSE,2.7e+07,"English","Sony Pictures Entertainment",16519460,117,3
"363",853,"Enemy at the Gates",FALSE,6.8e+07,"English","Paramount Global",96976270,131,6
"364",854,"The Mask",TRUE,2.3e+07,"English","Warner Bros. Entertainment",351583407,101,4
"365",855,"Black Hawk Down",FALSE,9.2e+07,"English","Smaller company",172989651,144,16
"366",856,"Who Framed Roger Rabbit",FALSE,7e+07,"English","Smaller company",329803958,104,4
"367",857,"Saving Private Ryan",FALSE,7e+07,"English","Paramount Global",481840909,169,11
"368",858,"Sleepless in Seattle",FALSE,2.1e+07,"English","Sony Pictures Entertainment",227799884,105,9
"369",859,"Dangerous Liaisons",FALSE,1.4e+07,"English","Smaller company",34670720,119,5
"370",860,"WarGames",TRUE,1.2e+07,"English","Smaller company",79567667,114,6
"371",861,"Total Recall",FALSE,6.5e+07,"English","Sony Pictures Entertainment",261317921,113,7
"372",862,"Toy Story",TRUE,3e+07,"English","The Walt Disney Studios",373554033,81,6
"373",863,"Toy Story 2",TRUE,9e+07,"English","The Walt Disney Studios",497366869,92,11
"374",864,"Cool Runnings",FALSE,1.4e+07,"English","The Walt Disney Studios",154864401,98,2
"375",865,"The Running Man",FALSE,2.7e+07,"English","Smaller company",38122105,101,2
"376",866,"Finding Neverland",FALSE,2.5e+07,"English","Paramount Global",116766556,106,6
"377",867,"Sliver",FALSE,4e+07,"English","Paramount Global",116300000,108,4
"378",868,"Tsotsi",FALSE,3e+06,"Others","Smaller company",9879971,94,0
"379",869,"Planet of the Apes",FALSE,1e+08,"English","The Walt Disney Studios",362211740,119,10
"380",873,"The Color Purple",FALSE,1.5e+07,"English","Smaller company",146292009,154,4
"381",879,"Hook",FALSE,7e+07,"English","Smaller company",300854823,144,9
"382",881,"A Few Good Men",FALSE,4e+07,"English","Smaller company",243240178,138,11
"383",888,"The Flintstones",TRUE,4.6e+07,"English","NBCUniversal",341631208,91,5
"384",889,"The Flintstones in Viva Rock Vegas",TRUE,8.3e+07,"English","NBCUniversal",59468275,90,3
"385",892,"Delicatessen",FALSE,4e+06,"Europe","Smaller company",1794187,99,0
"386",902,"La Cité des Enfants Perdus",FALSE,1.8e+07,"Europe","Smaller company",1738611,108,1
"387",913,"The Thomas Crown Affair",FALSE,4.8e+07,"English","Smaller company",124305181,113,5
"388",918,"Blind Date",FALSE,1.8e+07,"English","Smaller company",39321715,95,2
"389",920,"Cars",TRUE,1.2e+08,"English","The Walt Disney Studios",461983149,117,15
"390",921,"Cinderella Man",FALSE,8.8e+07,"English","Paramount Global",108539911,144,5
"391",924,"Dawn of the Dead",FALSE,2.8e+07,"English","Smaller company",102356381,101,4
"392",925,"Do the Right Thing",FALSE,6500000,"English","NBCUniversal",37295445,120,8
"393",926,"Galaxy Quest",FALSE,4.5e+07,"English","Warner Bros. Entertainment",90683916,102,8
"394",927,"Gremlins",TRUE,1.1e+07,"English","Smaller company",153083102,106,3
"395",928,"Gremlins 2: The New Batch",TRUE,5e+07,"English","Smaller company",41482207,106,6
"396",929,"Godzilla",FALSE,1.3e+08,"English","Sony Pictures Entertainment",379014294,139,10
"397",941,"Lethal Weapon",TRUE,1.5e+07,"English","Smaller company",120207127,110,5
"398",942,"Lethal Weapon 2",TRUE,2.5e+07,"English","Smaller company",227853986,114,7
"399",943,"Lethal Weapon 3",TRUE,3.5e+07,"English","Smaller company",321731527,118,5
"400",944,"Lethal Weapon 4",TRUE,1.4e+08,"English","Smaller company",285444603,127,7
"401",949,"Heat",FALSE,6e+07,"English","The Walt Disney Studios",187436818,170,20
